process,software,data item,data model,data format specification,data visualization,data validation,inference
check,,,,gif,,,
check,,,,dwg,,,
check,,,,vrml,,,
check,,,,step,,,
check,,,,parasolid,,,
check,,,,igs,,,
check,,,,stl,,,
check,,,,rdf,,,
check,,,,dwf,,,
check,,,,json,,,
check,,,,jpgs,,,
check,,,,pdf,,,
check,,,,csv,,,
check,,,,soap,,,
check,,,,iges,,,
check,,,,add,,,
check,,,,wrp,,,
check,,,,html,,,
check,,,,wmv,,,
check,,,,mpeg,,,
check,,,,txt,,,
check,,,,owl,,,
check,,,,acis,,,
check,,,,tiff,,,
check,,,,dxf,,,
check,,,,cpacs,,,
check,,,,jpeg,,,
check,,,,wav,,,
check,,,,flash,,,
check,,,,xml,,,
check,,,,postscript,,,
check,,,,mov,,,
check,,,,database,,,
design,daedalus,,,,,,
optimization,daedalus,,,,,,
manufacturing,daedalus,,,,,,
authoring,daedalus,,,,,,
recycling,daedalus,,,,,,
archive,daedalus,,,,,,
reasoning,daedalus,,,,,,
review,daedalus,,,,,,
failure,daedalus,,,,,,
certification,daedalus,,,,,,
manufacture,daedalus,,,,,,
crawling,daedalus,,,,,,
navigation,daedalus,,,,,,
scheduling,daedalus,,,,,,
detailed,daedalus,,,,,,
solving,daedalus,,,,,,
acquisition,daedalus,,,,,,
evaluation,daedalus,,,,,,
analysis,daedalus,,,,,,
development,daedalus,,,,,,
creation,daedalus,,,,,,
training,daedalus,,,,,,
inference,daedalus,,,,,,
dissemination,daedalus,,,,,,
processing,daedalus,,,,,,
check,daedalus,,,,,,
,daedalus,quantity,,,,,
,daedalus,sweetwiki,,,,,
,daedalus,cad,,,,,
,daedalus,ontology,,,,,
,daedalus,image,,,,,
,daedalus,video,,,,,
,daedalus,babelnet,,,,,
,daedalus,documents,,,,,
,daedalus,images,,,,,
,daedalus,difficulty,,,,,
,daedalus,freebase,,,,,
,daedalus,audio,,,,,
,daedalus,ikewiki,,,,,
,daedalus,metadata,,,,,
,daedalus,taxonomy,,,,,
,daedalus,material,,,,,
,daedalus,description,,,,,
,daedalus,,sparql,,,,
,daedalus,,express,,,,
,daedalus,,wordnet,,,,
,daedalus,,uml,,,,
,daedalus,,vba,,,,
,daedalus,,sql,,,,
,daedalus,,python,,,,
,daedalus,,,step,,,
,daedalus,,,rdf,,,
,daedalus,,,pdf,,,
,daedalus,,,add,,,
,daedalus,,,html,,,
,daedalus,,,owl,,,
,daedalus,,,dxf,,,
,daedalus,,,flash,,,
,daedalus,,,xml,,,
,daedalus,,,database,,,
design,api,,,,,,
optimization,api,,,,,,
manufacturing,api,,,,,,
authoring,api,,,,,,
recycling,api,,,,,,
archive,api,,,,,,
reasoning,api,,,,,,
review,api,,,,,,
alm,api,,,,,,
failure,api,,,,,,
analyzing,api,,,,,,
certification,api,,,,,,
calculating,api,,,,,,
manufacture,api,,,,,,
crawling,api,,,,,,
navigation,api,,,,,,
scheduling,api,,,,,,
detailed,api,,,,,,
mdao,api,,,,,,
solving,api,,,,,,
acquisition,api,,,,,,
evaluation,api,,,,,,
plm,api,,,,,,
analysis,api,,,,,,
summarizing,api,,,,,,
development,api,,,,,,
creation,api,,,,,,
training,api,,,,,,
inference,api,,,,,,
dissemination,api,,,,,,
processing,api,,,,,,
check,api,,,,,,
,api,quantity,,,,,
,api,sweetwiki,,,,,
,api,forms,,,,,
,api,cad,,,,,
,api,ontology,,,,,
,api,image,,,,,
,api,video,,,,,
,api,babelnet,,,,,
,api,assemblies,,,,,
,api,bom,,,,,
,api,documents,,,,,
,api,images,,,,,
,api,difficulty,,,,,
,api,freebase,,,,,
,api,audio,,,,,
,api,ikewiki,,,,,
,api,metadata,,,,,
,api,animation,,,,,
,api,taxonomy,,,,,
,api,material,,,,,
,api,description,,,,,
,api,capp,,,,,
,api,,addam,,,,
,api,,codex,,,,
,api,,solr,,,,
,api,,sparql,,,,
,api,,express,,,,
,api,,wordnet,,,,
,api,,uml,,,,
,api,,rvf,,,,
,api,,vba,,,,
,api,,rds,,,,
,api,,openvsp,,,,
,api,,serql,,,,
,api,,cypher,,,,
,api,,sysml,,,,
,api,,nosql,,,,
,api,,cmdows,,,,
,api,,vampzero,,,,
,api,,kadmos,,,,
,api,,mdax,,,,
,api,,xquery,,,,
,api,,yawl,,,,
,api,,postgresql,,,,
,api,,sql,,,,
,api,,bfo,,,,
,api,,fortan,,,,
,api,,cco,,,,
,api,,dtad,,,,
,api,,python,,,,
,api,,,jpg,,,
,api,,,png,,,
,api,,,gif,,,
,api,,,dwg,,,
,api,,,vrml,,,
,api,,,step,,,
,api,,,parasolid,,,
,api,,,igs,,,
,api,,,stl,,,
,api,,,rdf,,,
,api,,,dwf,,,
,api,,,json,,,
,api,,,pdf,,,
,api,,,csv,,,
,api,,,soap,,,
,api,,,iges,,,
,api,,,add,,,
,api,,,html,,,
,api,,,mpeg,,,
,api,,,txt,,,
,api,,,owl,,,
,api,,,acis,,,
,api,,,tiff,,,
,api,,,dxf,,,
,api,,,cpacs,,,
,api,,,jpeg,,,
,api,,,wav,,,
,api,,,flash,,,
,api,,,xml,,,
,api,,,postscript,,,
,api,,,mov,,,
,api,,,database,,,
design,flops,,,,,,
optimization,flops,,,,,,
manufacturing,flops,,,,,,
authoring,flops,,,,,,
recycling,flops,,,,,,
archive,flops,,,,,,
reasoning,flops,,,,,,
review,flops,,,,,,
failure,flops,,,,,,
analyzing,flops,,,,,,
certification,flops,,,,,,
manufacture,flops,,,,,,
navigation,flops,,,,,,
scheduling,flops,,,,,,
detailed,flops,,,,,,
mdao,flops,,,,,,
solving,flops,,,,,,
acquisition,flops,,,,,,
evaluation,flops,,,,,,
plm,flops,,,,,,
analysis,flops,,,,,,
development,flops,,,,,,
creation,flops,,,,,,
training,flops,,,,,,
inference,flops,,,,,,
dissemination,flops,,,,,,
processing,flops,,,,,,
check,flops,,,,,,
,flops,quantity,,,,,
,flops,forms,,,,,
,flops,cad,,,,,
,flops,ontology,,,,,
,flops,image,,,,,
,flops,video,,,,,
,flops,documents,,,,,
,flops,difficulty,,,,,
,flops,audio,,,,,
,flops,metadata,,,,,
,flops,taxonomy,,,,,
,flops,material,,,,,
,flops,description,,,,,
,flops,capp,,,,,
,flops,,addam,,,,
,flops,,express,,,,
,flops,,uml,,,,
,flops,,vba,,,,
,flops,,rds,,,,
,flops,,openvsp,,,,
,flops,,sysml,,,,
,flops,,nosql,,,,
,flops,,cmdows,,,,
,flops,,postgresql,,,,
,flops,,sql,,,,
,flops,,bfo,,,,
,flops,,fortan,,,,
,flops,,python,,,,
,flops,,,png,,,
,flops,,,step,,,
,flops,,,stl,,,
,flops,,,rdf,,,
,flops,,,json,,,
,flops,,,pdf,,,
,flops,,,csv,,,
,flops,,,soap,,,
,flops,,,iges,,,
,flops,,,add,,,
,flops,,,html,,,
,flops,,,cpacs,,,
,flops,,,xml,,,
,flops,,,postscript,,,
,flops,,,database,,,
design,imagenet,,,,,,
optimization,imagenet,,,,,,
manufacturing,imagenet,,,,,,
authoring,imagenet,,,,,,
recycling,imagenet,,,,,,
archive,imagenet,,,,,,
reasoning,imagenet,,,,,,
review,imagenet,,,,,,
failure,imagenet,,,,,,
analyzing,imagenet,,,,,,
certification,imagenet,,,,,,
calculating,imagenet,,,,,,
manufacture,imagenet,,,,,,
navigation,imagenet,,,,,,
scheduling,imagenet,,,,,,
detailed,imagenet,,,,,,
solving,imagenet,,,,,,
acquisition,imagenet,,,,,,
evaluation,imagenet,,,,,,
plm,imagenet,,,,,,
analysis,imagenet,,,,,,
summarizing,imagenet,,,,,,
development,imagenet,,,,,,
creation,imagenet,,,,,,
training,imagenet,,,,,,
inference,imagenet,,,,,,
dissemination,imagenet,,,,,,
processing,imagenet,,,,,,
check,imagenet,,,,,,
,imagenet,quantity,,,,,
,imagenet,forms,,,,,
,imagenet,cad,,,,,
,imagenet,ontology,,,,,
,imagenet,image,,,,,
,imagenet,video,,,,,
,imagenet,babelnet,,,,,
,imagenet,assemblies,,,,,
,imagenet,documents,,,,,
,imagenet,images,,,,,
,imagenet,difficulty,,,,,
,imagenet,audio,,,,,
,imagenet,metadata,,,,,
,imagenet,animation,,,,,
,imagenet,taxonomy,,,,,
,imagenet,material,,,,,
,imagenet,description,,,,,
,imagenet,capp,,,,,
,imagenet,,codex,,,,
,imagenet,,sparql,,,,
,imagenet,,express,,,,
,imagenet,,wordnet,,,,
,imagenet,,uml,,,,
,imagenet,,cypher,,,,
,imagenet,,multiwordnet,,,,
,imagenet,,sysml,,,,
,imagenet,,nosql,,,,
,imagenet,,postgresql,,,,
,imagenet,,sql,,,,
,imagenet,,bfo,,,,
,imagenet,,cco,,,,
,imagenet,,python,,,,
,imagenet,,,jpg,,,
,imagenet,,,step,,,
,imagenet,,,rdf,,,
,imagenet,,,json,,,
,imagenet,,,pdf,,,
,imagenet,,,soap,,,
,imagenet,,,add,,,
,imagenet,,,html,,,
,imagenet,,,owl,,,
,imagenet,,,jpeg,,,
,imagenet,,,flash,,,
,imagenet,,,xml,,,
,imagenet,,,database,,,
design,whatsopt,,,,,,
optimization,whatsopt,,,,,,
manufacturing,whatsopt,,,,,,
archive,whatsopt,,,,,,
review,whatsopt,,,,,,
certification,whatsopt,,,,,,
detailed,whatsopt,,,,,,
mdao,whatsopt,,,,,,
evaluation,whatsopt,,,,,,
analysis,whatsopt,,,,,,
development,whatsopt,,,,,,
creation,whatsopt,,,,,,
dissemination,whatsopt,,,,,,
check,whatsopt,,,,,,
,whatsopt,quantity,,,,,
,whatsopt,ontology,,,,,
,whatsopt,difficulty,,,,,
,whatsopt,metadata,,,,,
,whatsopt,material,,,,,
,whatsopt,description,,,,,
,whatsopt,,express,,,,
,whatsopt,,rvf,,,,
,whatsopt,,sysml,,,,
,whatsopt,,cmdows,,,,
,whatsopt,,kadmos,,,,
,whatsopt,,mdax,,,,
,whatsopt,,python,,,,
,whatsopt,,,step,,,
,whatsopt,,,json,,,
,whatsopt,,,add,,,
,whatsopt,,,cpacs,,,
,whatsopt,,,xml,,,
,whatsopt,,,database,,,
design,tigl,,,,,,
optimization,tigl,,,,,,
manufacturing,tigl,,,,,,
archive,tigl,,,,,,
reasoning,tigl,,,,,,
review,tigl,,,,,,
failure,tigl,,,,,,
certification,tigl,,,,,,
manufacture,tigl,,,,,,
navigation,tigl,,,,,,
scheduling,tigl,,,,,,
detailed,tigl,,,,,,
mdao,tigl,,,,,,
acquisition,tigl,,,,,,
evaluation,tigl,,,,,,
plm,tigl,,,,,,
analysis,tigl,,,,,,
development,tigl,,,,,,
creation,tigl,,,,,,
training,tigl,,,,,,
inference,tigl,,,,,,
dissemination,tigl,,,,,,
processing,tigl,,,,,,
check,tigl,,,,,,
,tigl,quantity,,,,,
,tigl,cad,,,,,
,tigl,ontology,,,,,
,tigl,image,,,,,
,tigl,video,,,,,
,tigl,documents,,,,,
,tigl,difficulty,,,,,
,tigl,audio,,,,,
,tigl,metadata,,,,,
,tigl,animation,,,,,
,tigl,taxonomy,,,,,
,tigl,material,,,,,
,tigl,description,,,,,
,tigl,,addam,,,,
,tigl,,codex,,,,
,tigl,,sparql,,,,
,tigl,,express,,,,
,tigl,,uml,,,,
,tigl,,openvsp,,,,
,tigl,,sysml,,,,
,tigl,,cmdows,,,,
,tigl,,vampzero,,,,
,tigl,,kadmos,,,,
,tigl,,sql,,,,
,tigl,,python,,,,
,tigl,,,png,,,
,tigl,,,vrml,,,
,tigl,,,step,,,
,tigl,,,parasolid,,,
,tigl,,,igs,,,
,tigl,,,stl,,,
,tigl,,,rdf,,,
,tigl,,,json,,,
,tigl,,,pdf,,,
,tigl,,,iges,,,
,tigl,,,add,,,
,tigl,,,html,,,
,tigl,,,owl,,,
,tigl,,,dxf,,,
,tigl,,,cpacs,,,
,tigl,,,xml,,,
,tigl,,,postscript,,,
,tigl,,,database,,,
design,ideas,,,,,,
optimization,ideas,,,,,,
manufacturing,ideas,,,,,,
authoring,ideas,,,,,,
recycling,ideas,,,,,,
archive,ideas,,,,,,
reasoning,ideas,,,,,,
review,ideas,,,,,,
failure,ideas,,,,,,
certification,ideas,,,,,,
manufacture,ideas,,,,,,
navigation,ideas,,,,,,
scheduling,ideas,,,,,,
detailed,ideas,,,,,,
solving,ideas,,,,,,
acquisition,ideas,,,,,,
evaluation,ideas,,,,,,
plm,ideas,,,,,,
analysis,ideas,,,,,,
summarizing,ideas,,,,,,
development,ideas,,,,,,
creation,ideas,,,,,,
training,ideas,,,,,,
inference,ideas,,,,,,
dissemination,ideas,,,,,,
processing,ideas,,,,,,
check,ideas,,,,,,
,ideas,quantity,,,,,
,ideas,forms,,,,,
,ideas,cad,,,,,
,ideas,ontology,,,,,
,ideas,image,,,,,
,ideas,video,,,,,
,ideas,assemblies,,,,,
,ideas,bom,,,,,
,ideas,documents,,,,,
,ideas,images,,,,,
,ideas,difficulty,,,,,
,ideas,audio,,,,,
,ideas,metadata,,,,,
,ideas,animation,,,,,
,ideas,taxonomy,,,,,
,ideas,material,,,,,
,ideas,animations,,,,,
,ideas,description,,,,,
,ideas,capp,,,,,
,ideas,,sparql,,,,
,ideas,,express,,,,
,ideas,,wordnet,,,,
,ideas,,uml,,,,
,ideas,,vba,,,,
,ideas,,rds,,,,
,ideas,,sysml,,,,
,ideas,,nosql,,,,
,ideas,,sql,,,,
,ideas,,python,,,,
,ideas,,,vrml,,,
,ideas,,,step,,,
,ideas,,,parasolid,,,
,ideas,,,stl,,,
,ideas,,,rdf,,,
,ideas,,,dwf,,,
,ideas,,,json,,,
,ideas,,,pdf,,,
,ideas,,,csv,,,
,ideas,,,iges,,,
,ideas,,,add,,,
,ideas,,,html,,,
,ideas,,,mpeg,,,
,ideas,,,owl,,,
,ideas,,,acis,,,
,ideas,,,dxf,,,
,ideas,,,cpacs,,,
,ideas,,,jpeg,,,
,ideas,,,flash,,,
,ideas,,,xml,,,
,ideas,,,postscript,,,
,ideas,,,mov,,,
,ideas,,,database,,,
design,syndeia,,,,,,
optimization,syndeia,,,,,,
manufacturing,syndeia,,,,,,
recycling,syndeia,,,,,,
archive,syndeia,,,,,,
reasoning,syndeia,,,,,,
review,syndeia,,,,,,
alm,syndeia,,,,,,
failure,syndeia,,,,,,
certification,syndeia,,,,,,
manufacture,syndeia,,,,,,
scheduling,syndeia,,,,,,
detailed,syndeia,,,,,,
mdao,syndeia,,,,,,
acquisition,syndeia,,,,,,
evaluation,syndeia,,,,,,
plm,syndeia,,,,,,
analysis,syndeia,,,,,,
development,syndeia,,,,,,
creation,syndeia,,,,,,
training,syndeia,,,,,,
inference,syndeia,,,,,,
dissemination,syndeia,,,,,,
processing,syndeia,,,,,,
check,syndeia,,,,,,
,syndeia,quantity,,,,,
,syndeia,cad,,,,,
,syndeia,ontology,,,,,
,syndeia,image,,,,,
,syndeia,video,,,,,
,syndeia,bom,,,,,
,syndeia,documents,,,,,
,syndeia,difficulty,,,,,
,syndeia,metadata,,,,,
,syndeia,taxonomy,,,,,
,syndeia,material,,,,,
,syndeia,description,,,,,
,syndeia,,sparql,,,,
,syndeia,,express,,,,
,syndeia,,uml,,,,
,syndeia,,cypher,,,,
,syndeia,,sysml,,,,
,syndeia,,xquery,,,,
,syndeia,,sql,,,,
,syndeia,,dtad,,,,
,syndeia,,python,,,,
,syndeia,,,step,,,
,syndeia,,,stl,,,
,syndeia,,,rdf,,,
,syndeia,,,json,,,
,syndeia,,,pdf,,,
,syndeia,,,soap,,,
,syndeia,,,add,,,
,syndeia,,,html,,,
,syndeia,,,owl,,,
,syndeia,,,acis,,,
,syndeia,,,xml,,,
,syndeia,,,database,,,
design,reasoner,,,,,,
optimization,reasoner,,,,,,
manufacturing,reasoner,,,,,,
authoring,reasoner,,,,,,
recycling,reasoner,,,,,,
archive,reasoner,,,,,,
reasoning,reasoner,,,,,,
review,reasoner,,,,,,
alm,reasoner,,,,,,
failure,reasoner,,,,,,
analyzing,reasoner,,,,,,
certification,reasoner,,,,,,
manufacture,reasoner,,,,,,
navigation,reasoner,,,,,,
scheduling,reasoner,,,,,,
detailed,reasoner,,,,,,
mdao,reasoner,,,,,,
solving,reasoner,,,,,,
acquisition,reasoner,,,,,,
evaluation,reasoner,,,,,,
plm,reasoner,,,,,,
analysis,reasoner,,,,,,
summarizing,reasoner,,,,,,
development,reasoner,,,,,,
creation,reasoner,,,,,,
training,reasoner,,,,,,
inference,reasoner,,,,,,
dissemination,reasoner,,,,,,
processing,reasoner,,,,,,
check,reasoner,,,,,,
,reasoner,quantity,,,,,
,reasoner,forms,,,,,
,reasoner,cad,,,,,
,reasoner,ontology,,,,,
,reasoner,image,,,,,
,reasoner,video,,,,,
,reasoner,babelnet,,,,,
,reasoner,assemblies,,,,,
,reasoner,bom,,,,,
,reasoner,documents,,,,,
,reasoner,images,,,,,
,reasoner,difficulty,,,,,
,reasoner,freebase,,,,,
,reasoner,audio,,,,,
,reasoner,metadata,,,,,
,reasoner,animation,,,,,
,reasoner,taxonomy,,,,,
,reasoner,material,,,,,
,reasoner,description,,,,,
,reasoner,capp,,,,,
,reasoner,,codex,,,,
,reasoner,,sparql,,,,
,reasoner,,express,,,,
,reasoner,,wordnet,,,,
,reasoner,,uml,,,,
,reasoner,,vba,,,,
,reasoner,,rds,,,,
,reasoner,,openvsp,,,,
,reasoner,,serql,,,,
,reasoner,,cypher,,,,
,reasoner,,multiwordnet,,,,
,reasoner,,sysml,,,,
,reasoner,,nosql,,,,
,reasoner,,xquery,,,,
,reasoner,,yawl,,,,
,reasoner,,postgresql,,,,
,reasoner,,sql,,,,
,reasoner,,bfo,,,,
,reasoner,,cco,,,,
,reasoner,,dtad,,,,
,reasoner,,python,,,,
,reasoner,,,jpg,,,
,reasoner,,,png,,,
,reasoner,,,gif,,,
,reasoner,,,vrml,,,
,reasoner,,,step,,,
,reasoner,,,parasolid,,,
,reasoner,,,igs,,,
,reasoner,,,rdf,,,
,reasoner,,,json,,,
,reasoner,,,pdf,,,
,reasoner,,,csv,,,
,reasoner,,,soap,,,
,reasoner,,,iges,,,
,reasoner,,,add,,,
,reasoner,,,html,,,
,reasoner,,,mpeg,,,
,reasoner,,,owl,,,
,reasoner,,,acis,,,
,reasoner,,,dxf,,,
,reasoner,,,cpacs,,,
,reasoner,,,jpeg,,,
,reasoner,,,flash,,,
,reasoner,,,xml,,,
,reasoner,,,mov,,,
,reasoner,,,database,,,
design,solidedge,,,,,,
optimization,solidedge,,,,,,
manufacturing,solidedge,,,,,,
authoring,solidedge,,,,,,
recycling,solidedge,,,,,,
archive,solidedge,,,,,,
review,solidedge,,,,,,
alm,solidedge,,,,,,
failure,solidedge,,,,,,
certification,solidedge,,,,,,
manufacture,solidedge,,,,,,
navigation,solidedge,,,,,,
scheduling,solidedge,,,,,,
detailed,solidedge,,,,,,
solving,solidedge,,,,,,
acquisition,solidedge,,,,,,
evaluation,solidedge,,,,,,
plm,solidedge,,,,,,
analysis,solidedge,,,,,,
development,solidedge,,,,,,
creation,solidedge,,,,,,
training,solidedge,,,,,,
dissemination,solidedge,,,,,,
processing,solidedge,,,,,,
check,solidedge,,,,,,
,solidedge,quantity,,,,,
,solidedge,forms,,,,,
,solidedge,cad,,,,,
,solidedge,ontology,,,,,
,solidedge,image,,,,,
,solidedge,video,,,,,
,solidedge,bom,,,,,
,solidedge,documents,,,,,
,solidedge,difficulty,,,,,
,solidedge,audio,,,,,
,solidedge,metadata,,,,,
,solidedge,animation,,,,,
,solidedge,material,,,,,
,solidedge,description,,,,,
,solidedge,,express,,,,
,solidedge,,uml,,,,
,solidedge,,vba,,,,
,solidedge,,nosql,,,,
,solidedge,,,step,,,
,solidedge,,,rdf,,,
,solidedge,,,json,,,
,solidedge,,,pdf,,,
,solidedge,,,csv,,,
,solidedge,,,add,,,
,solidedge,,,html,,,
,solidedge,,,flash,,,
,solidedge,,,xml,,,
,solidedge,,,database,,,
design,ug,,,,,,
optimization,ug,,,,,,
manufacturing,ug,,,,,,
authoring,ug,,,,,,
recycling,ug,,,,,,
archive,ug,,,,,,
reasoning,ug,,,,,,
review,ug,,,,,,
failure,ug,,,,,,
analyzing,ug,,,,,,
certification,ug,,,,,,
manufacture,ug,,,,,,
navigation,ug,,,,,,
scheduling,ug,,,,,,
detailed,ug,,,,,,
solving,ug,,,,,,
acquisition,ug,,,,,,
evaluation,ug,,,,,,
plm,ug,,,,,,
analysis,ug,,,,,,
summarizing,ug,,,,,,
development,ug,,,,,,
creation,ug,,,,,,
training,ug,,,,,,
inference,ug,,,,,,
dissemination,ug,,,,,,
processing,ug,,,,,,
check,ug,,,,,,
,ug,quantity,,,,,
,ug,forms,,,,,
,ug,cad,,,,,
,ug,ontology,,,,,
,ug,image,,,,,
,ug,video,,,,,
,ug,bom,,,,,
,ug,documents,,,,,
,ug,images,,,,,
,ug,difficulty,,,,,
,ug,audio,,,,,
,ug,metadata,,,,,
,ug,animation,,,,,
,ug,taxonomy,,,,,
,ug,material,,,,,
,ug,description,,,,,
,ug,,addam,,,,
,ug,,express,,,,
,ug,,uml,,,,
,ug,,vba,,,,
,ug,,sysml,,,,
,ug,,nosql,,,,
,ug,,xquery,,,,
,ug,,sql,,,,
,ug,,python,,,,
,ug,,,gif,,,
,ug,,,dwg,,,
,ug,,,step,,,
,ug,,,parasolid,,,
,ug,,,rdf,,,
,ug,,,json,,,
,ug,,,pdf,,,
,ug,,,csv,,,
,ug,,,soap,,,
,ug,,,iges,,,
,ug,,,add,,,
,ug,,,html,,,
,ug,,,mpeg,,,
,ug,,,owl,,,
,ug,,,tiff,,,
,ug,,,dxf,,,
,ug,,,jpeg,,,
,ug,,,wav,,,
,ug,,,flash,,,
,ug,,,xml,,,
,ug,,,database,,,
design,excel,,,,,,
optimization,excel,,,,,,
manufacturing,excel,,,,,,
authoring,excel,,,,,,
recycling,excel,,,,,,
archive,excel,,,,,,
reasoning,excel,,,,,,
review,excel,,,,,,
alm,excel,,,,,,
failure,excel,,,,,,
analyzing,excel,,,,,,
certification,excel,,,,,,
calculating,excel,,,,,,
manufacture,excel,,,,,,
crawling,excel,,,,,,
navigation,excel,,,,,,
scheduling,excel,,,,,,
detailed,excel,,,,,,
mdao,excel,,,,,,
solving,excel,,,,,,
acquisition,excel,,,,,,
evaluation,excel,,,,,,
plm,excel,,,,,,
analysis,excel,,,,,,
summarizing,excel,,,,,,
development,excel,,,,,,
creation,excel,,,,,,
training,excel,,,,,,
inference,excel,,,,,,
dissemination,excel,,,,,,
processing,excel,,,,,,
check,excel,,,,,,
,excel,quantity,,,,,
,excel,sweetwiki,,,,,
,excel,forms,,,,,
,excel,cad,,,,,
,excel,ontology,,,,,
,excel,image,,,,,
,excel,video,,,,,
,excel,babelnet,,,,,
,excel,assemblies,,,,,
,excel,bom,,,,,
,excel,documents,,,,,
,excel,images,,,,,
,excel,difficulty,,,,,
,excel,freebase,,,,,
,excel,audio,,,,,
,excel,ikewiki,,,,,
,excel,metadata,,,,,
,excel,animation,,,,,
,excel,taxonomy,,,,,
,excel,material,,,,,
,excel,animations,,,,,
,excel,description,,,,,
,excel,capp,,,,,
,excel,,addam,,,,
,excel,,codex,,,,
,excel,,sparql,,,,
,excel,,express,,,,
,excel,,wordnet,,,,
,excel,,uml,,,,
,excel,,vba,,,,
,excel,,rds,,,,
,excel,,openvsp,,,,
,excel,,cypher,,,,
,excel,,sysml,,,,
,excel,,nosql,,,,
,excel,,cmdows,,,,
,excel,,kadmos,,,,
,excel,,xquery,,,,
,excel,,postgresql,,,,
,excel,,sql,,,,
,excel,,bfo,,,,
,excel,,fortan,,,,
,excel,,cco,,,,
,excel,,dtad,,,,
,excel,,python,,,,
,excel,,,jpg,,,
,excel,,,png,,,
,excel,,,gif,,,
,excel,,,dwg,,,
,excel,,,vrml,,,
,excel,,,step,,,
,excel,,,parasolid,,,
,excel,,,igs,,,
,excel,,,stl,,,
,excel,,,rdf,,,
,excel,,,dwf,,,
,excel,,,json,,,
,excel,,,jpgs,,,
,excel,,,pdf,,,
,excel,,,csv,,,
,excel,,,soap,,,
,excel,,,iges,,,
,excel,,,add,,,
,excel,,,wrp,,,
,excel,,,html,,,
,excel,,,wmv,,,
,excel,,,mpeg,,,
,excel,,,txt,,,
,excel,,,owl,,,
,excel,,,acis,,,
,excel,,,tiff,,,
,excel,,,dxf,,,
,excel,,,cpacs,,,
,excel,,,jpeg,,,
,excel,,,wav,,,
,excel,,,flash,,,
,excel,,,xml,,,
,excel,,,postscript,,,
,excel,,,mov,,,
,excel,,,database,,,
design,optimus,,,,,,
optimization,optimus,,,,,,
manufacturing,optimus,,,,,,
authoring,optimus,,,,,,
recycling,optimus,,,,,,
archive,optimus,,,,,,
reasoning,optimus,,,,,,
review,optimus,,,,,,
failure,optimus,,,,,,
certification,optimus,,,,,,
manufacture,optimus,,,,,,
navigation,optimus,,,,,,
scheduling,optimus,,,,,,
detailed,optimus,,,,,,
mdao,optimus,,,,,,
solving,optimus,,,,,,
acquisition,optimus,,,,,,
evaluation,optimus,,,,,,
plm,optimus,,,,,,
analysis,optimus,,,,,,
development,optimus,,,,,,
creation,optimus,,,,,,
training,optimus,,,,,,
inference,optimus,,,,,,
dissemination,optimus,,,,,,
processing,optimus,,,,,,
check,optimus,,,,,,
,optimus,quantity,,,,,
,optimus,cad,,,,,
,optimus,ontology,,,,,
,optimus,image,,,,,
,optimus,video,,,,,
,optimus,documents,,,,,
,optimus,images,,,,,
,optimus,difficulty,,,,,
,optimus,audio,,,,,
,optimus,metadata,,,,,
,optimus,animation,,,,,
,optimus,taxonomy,,,,,
,optimus,material,,,,,
,optimus,description,,,,,
,optimus,,codex,,,,
,optimus,,sparql,,,,
,optimus,,express,,,,
,optimus,,uml,,,,
,optimus,,openvsp,,,,
,optimus,,sysml,,,,
,optimus,,nosql,,,,
,optimus,,cmdows,,,,
,optimus,,vampzero,,,,
,optimus,,kadmos,,,,
,optimus,,mdax,,,,
,optimus,,yawl,,,,
,optimus,,postgresql,,,,
,optimus,,sql,,,,
,optimus,,python,,,,
,optimus,,,gif,,,
,optimus,,,dwg,,,
,optimus,,,vrml,,,
,optimus,,,step,,,
,optimus,,,stl,,,
,optimus,,,rdf,,,
,optimus,,,json,,,
,optimus,,,pdf,,,
,optimus,,,csv,,,
,optimus,,,soap,,,
,optimus,,,iges,,,
,optimus,,,add,,,
,optimus,,,html,,,
,optimus,,,owl,,,
,optimus,,,cpacs,,,
,optimus,,,xml,,,
,optimus,,,database,,,
design,saxon,,,,,,
optimization,saxon,,,,,,
manufacturing,saxon,,,,,,
authoring,saxon,,,,,,
archive,saxon,,,,,,
reasoning,saxon,,,,,,
review,saxon,,,,,,
failure,saxon,,,,,,
scheduling,saxon,,,,,,
detailed,saxon,,,,,,
solving,saxon,,,,,,
acquisition,saxon,,,,,,
evaluation,saxon,,,,,,
analysis,saxon,,,,,,
development,saxon,,,,,,
creation,saxon,,,,,,
training,saxon,,,,,,
inference,saxon,,,,,,
processing,saxon,,,,,,
check,saxon,,,,,,
,saxon,quantity,,,,,
,saxon,forms,,,,,
,saxon,cad,,,,,
,saxon,ontology,,,,,
,saxon,image,,,,,
,saxon,video,,,,,
,saxon,documents,,,,,
,saxon,difficulty,,,,,
,saxon,audio,,,,,
,saxon,metadata,,,,,
,saxon,material,,,,,
,saxon,description,,,,,
,saxon,,sparql,,,,
,saxon,,express,,,,
,saxon,,serql,,,,
,saxon,,,dwg,,,
,saxon,,,step,,,
,saxon,,,rdf,,,
,saxon,,,pdf,,,
,saxon,,,iges,,,
,saxon,,,add,,,
,saxon,,,html,,,
,saxon,,,mpeg,,,
,saxon,,,owl,,,
,saxon,,,dxf,,,
,saxon,,,xml,,,
,saxon,,,database,,,
design,davetools,,,,,,
analyzing,davetools,,,,,,
evaluation,davetools,,,,,,
